Datetime,Open,High,Low,Close,Volume
2024-08-01 09:15:00+05:30,25030.95,25055.3,25008.8,25054.05,0
2024-08-01 09:20:00+05:30,25052.9,25078.3,25049.4,25058.75,0
2024-08-01 09:25:00+05:30,25059.0,25063.4,25046.95,25053.4,0
2024-08-01 09:30:00+05:30,25054.15,25064.35,25044.9,25064.35,0
2024-08-01 09:35:00+05:30,25062.3,25062.3,25044.45,25049.0,0
2024-08-01 09:40:00+05:30,25048.65,25058.8,25044.15,25045.55,0
2024-08-01 09:45:00+05:30,25045.8,25059.0,25039.3,25044.35,0
2024-08-01 09:50:00+05:30,25044.55,25046.55,25026.2,25033.7,0
2024-08-01 09:55:00+05:30,25033.8,25054.0,25028.5,25053.55,0
2024-08-01 10:00:00+05:30,25053.7,25056.6,25040.75,25043.35,0
2024-08-01 10:05:00+05:30,25044.0,25048.45,25034.7,25035.7,0
2024-08-01 10:10:00+05:30,25034.85,25048.95,25034.05,25037.05,0
2024-08-01 10:15:00+05:30,25036.3,25049.35,25033.05,25049.35,0
2024-08-01 10:20:00+05:30,25048.6,25052.15,25036.15,25039.5,0
2024-08-01 10:25:00+05:30,25039.3,25039.7,25021.3,25021.65,0
2024-08-01 10:30:00+05:30,25021.8,25027.4,25020.3,25020.65,0
2024-08-01 10:35:00+05:30,25020.45,25032.3,25011.9,25025.4,0
2024-08-01 10:40:00+05:30,25026.1,25027.7,25019.85,25020.1,0
2024-08-01 10:45:00+05:30,25020.4,25023.85,25008.75,25012.25,0
2024-08-01 10:50:00+05:30,25013.0,25017.55,25005.45,25012.95,0
2024-08-01 10:55:00+05:30,25013.15,25018.85,25011.5,25014.4,0
2024-08-01 11:00:00+05:30,25014.5,25022.95,25003.6,25008.2,0
2024-08-01 11:05:00+05:30,25007.85,25022.2,25006.3,25020.5,0
2024-08-01 11:10:00+05:30,25020.6,25041.2,25018.0,25033.45,0
2024-08-01 11:15:00+05:30,25032.85,25033.85,25019.25,25021.75,0
2024-08-01 11:20:00+05:30,25021.75,25023.7,25017.95,25019.8,0
2024-08-01 11:25:00+05:30,25020.65,25025.8,25017.75,25023.1,0
2024-08-01 11:30:00+05:30,25022.7,25025.2,25017.95,25020.65,0
2024-08-01 11:35:00+05:30,25020.5,25027.75,25014.85,25026.7,0
2024-08-01 11:40:00+05:30,25026.2,25027.05,24998.15,24998.45,0
2024-08-01 11:45:00+05:30,24998.55,25006.25,24990.65,24990.65,0
2024-08-01 11:50:00+05:30,24991.3,25006.9,24986.35,25004.0,0
2024-08-01 11:55:00+05:30,25004.45,25006.1,24992.9,24999.85,0
2024-08-01 12:00:00+05:30,24999.8,25005.1,24994.15,24996.55,0
2024-08-01 12:05:00+05:30,24996.3,25000.85,24990.3,24991.35,0
2024-08-01 12:10:00+05:30,24991.1,24999.75,24983.3,24990.55,0
2024-08-01 12:15:00+05:30,24992.65,25000.65,24984.6,24998.85,0
2024-08-01 12:20:00+05:30,24998.0,25002.35,24984.7,24985.05,0
2024-08-01 12:25:00+05:30,24984.6,24996.95,24971.15,24978.45,0
2024-08-01 12:30:00+05:30,24977.05,24984.9,24973.65,24982.1,0
2024-08-01 12:35:00+05:30,24982.25,24983.5,24965.05,24965.7,0
2024-08-01 12:40:00+05:30,24965.1,24987.35,24964.35,24983.3,0
2024-08-01 12:45:00+05:30,24982.9,24997.4,24973.9,24990.95,0
2024-08-01 12:50:00+05:30,24989.6,24992.2,24985.0,24989.35,0
2024-08-01 12:55:00+05:30,24989.15,24990.2,24981.75,24983.2,0
2024-08-01 13:00:00+05:30,24983.15,25000.6,24983.0,24995.15,0
2024-08-01 13:05:00+05:30,24994.75,25008.35,24993.85,24999.3,0
2024-08-01 13:10:00+05:30,24999.7,25004.75,24996.0,25000.1,0
2024-08-01 13:15:00+05:30,24999.15,25007.15,24997.15,25002.6,0
2024-08-01 13:20:00+05:30,25002.3,25006.25,24986.75,24988.05,0
2024-08-01 13:25:00+05:30,24987.75,24996.2,24978.65,24978.85,0
2024-08-01 13:30:00+05:30,24980.35,24988.3,24976.2,24984.5,0
2024-08-01 13:35:00+05:30,24984.85,24992.4,24981.05,24981.45,0
2024-08-01 13:40:00+05:30,24982.25,24985.2,24973.7,24974.15,0
2024-08-01 13:45:00+05:30,24974.15,24981.1,24972.15,24979.55,0
2024-08-01 13:50:00+05:30,24979.3,24986.55,24978.9,24983.9,0
2024-08-01 13:55:00+05:30,24984.7,24990.35,24977.4,24985.1,0
2024-08-01 14:00:00+05:30,24985.3,24994.35,24979.5,24991.9,0
2024-08-01 14:05:00+05:30,24992.15,24996.45,24987.0,24988.1,0
2024-08-01 14:10:00+05:30,24988.2,24992.35,24981.45,24981.45,0
2024-08-01 14:15:00+05:30,24980.7,24984.3,24971.8,24978.8,0
2024-08-01 14:20:00+05:30,24979.15,24984.2,24973.75,24976.85,0
2024-08-01 14:25:00+05:30,24976.6,24979.55,24965.9,24973.05,0
2024-08-01 14:30:00+05:30,24973.3,24976.75,24956.4,24963.65,0
2024-08-01 14:35:00+05:30,24965.5,24970.4,24959.6,24964.2,0
2024-08-01 14:40:00+05:30,24962.85,25005.8,24962.2,25003.6,0
2024-08-01 14:45:00+05:30,25004.8,25010.25,24987.45,25002.35,0
2024-08-01 14:50:00+05:30,25004.4,25004.6,24980.25,24984.75,0
2024-08-01 14:55:00+05:30,24984.4,24987.8,24973.2,24982.55,0
2024-08-01 15:00:00+05:30,24983.65,24999.7,24977.7,24978.2,0
2024-08-01 15:05:00+05:30,24978.1,25017.6,24975.35,25017.6,0
2024-08-01 15:10:00+05:30,25016.45,25020.9,25002.05,25018.7,0
2024-08-01 15:15:00+05:30,25018.5,25027.05,25010.35,25021.45,0
2024-08-01 15:20:00+05:30,25020.55,25030.85,25018.55,25021.45,0
2024-08-01 15:25:00+05:30,25021.3,25022.3,24998.4,25006.0,0
2024-08-02 09:15:00+05:30,24789.0,24835.85,24751.1,24829.35,0
2024-08-02 09:20:00+05:30,24829.9,24839.55,24812.05,24833.55,0
2024-08-02 09:25:00+05:30,24832.85,24851.9,24824.6,24837.0,0
2024-08-02 09:30:00+05:30,24836.0,24836.7,24810.6,24823.0,0
2024-08-02 09:35:00+05:30,24822.0,24822.45,24793.0,24801.75,0
2024-08-02 09:40:00+05:30,24798.85,24801.85,24758.2,24761.5,0
2024-08-02 09:45:00+05:30,24758.9,24760.25,24723.7,24742.35,0
2024-08-02 09:50:00+05:30,24742.8,24764.65,24742.25,24759.55,0
2024-08-02 09:55:00+05:30,24760.0,24762.9,24730.8,24738.65,0
2024-08-02 10:00:00+05:30,24739.25,24748.2,24730.25,24738.8,0
2024-08-02 10:05:00+05:30,24738.35,24756.95,24737.3,24753.1,0
2024-08-02 10:10:00+05:30,24752.05,24778.9,24750.65,24778.9,0
2024-08-02 10:15:00+05:30,24779.45,24788.65,24773.9,24776.4,0
2024-08-02 10:20:00+05:30,24776.7,24776.95,24746.0,24760.8,0
2024-08-02 10:25:00+05:30,24761.5,24769.55,24751.5,24754.1,0
2024-08-02 10:30:00+05:30,24754.85,24790.75,24754.85,24789.85,0
2024-08-02 10:35:00+05:30,24789.45,24809.6,24789.35,24803.7,0
2024-08-02 10:40:00+05:30,24803.35,24805.9,24787.0,24793.9,0
2024-08-02 10:45:00+05:30,24794.05,24811.95,24791.2,24810.75,0
2024-08-02 10:50:00+05:30,24810.5,24820.7,24798.2,24818.1,0
2024-08-02 10:55:00+05:30,24817.5,24823.25,24809.3,24821.4,0
2024-08-02 11:00:00+05:30,24820.6,24823.75,24790.65,24792.15,0
2024-08-02 11:05:00+05:30,24791.3,24797.4,24778.75,24788.4,0
2024-08-02 11:10:00+05:30,24788.7,24805.05,24785.1,24805.05,0
2024-08-02 11:15:00+05:30,24803.6,24808.9,24795.45,24805.6,0
2024-08-02 11:20:00+05:30,24806.05,24817.2,24802.3,24814.35,0
2024-08-02 11:25:00+05:30,24813.4,24824.05,24804.15,24822.95,0
2024-08-02 11:30:00+05:30,24822.6,24823.8,24802.4,24805.6,0
2024-08-02 11:35:00+05:30,24805.6,24820.35,24802.35,24819.8,0
2024-08-02 11:40:00+05:30,24819.35,24830.75,24815.1,24822.55,0
2024-08-02 11:45:00+05:30,24821.6,24835.1,24816.95,24817.8,0
2024-08-02 11:50:00+05:30,24817.85,24818.8,24798.15,24803.5,0
2024-08-02 11:55:00+05:30,24804.1,24808.35,24796.85,24797.4,0
2024-08-02 12:00:00+05:30,24797.25,24799.0,24780.3,24785.4,0
2024-08-02 12:05:00+05:30,24784.05,24799.45,24779.9,24794.35,0
2024-08-02 12:10:00+05:30,24794.1,24798.1,24787.3,24788.7,0
2024-08-02 12:15:00+05:30,24788.4,24794.9,24782.65,24782.65,0
2024-08-02 12:20:00+05:30,24783.3,24789.35,24777.15,24781.85,0
2024-08-02 12:25:00+05:30,24780.9,24783.85,24765.75,24771.05,0
2024-08-02 12:30:00+05:30,24770.7,24772.55,24761.0,24766.25,0
2024-08-02 12:35:00+05:30,24766.2,24779.95,24762.65,24771.3,0
2024-08-02 12:40:00+05:30,24771.75,24775.0,24757.5,24761.8,0
2024-08-02 12:45:00+05:30,24762.1,24764.0,24754.7,24757.85,0
2024-08-02 12:50:00+05:30,24759.6,24769.25,24758.7,24766.4,0
2024-08-02 12:55:00+05:30,24767.0,24780.45,24763.15,24776.65,0
2024-08-02 13:00:00+05:30,24776.65,24784.2,24773.0,24775.55,0
2024-08-02 13:05:00+05:30,24775.55,24782.55,24772.0,24778.35,0
2024-08-02 13:10:00+05:30,24778.9,24782.1,24767.95,24770.5,0
2024-08-02 13:15:00+05:30,24769.25,24777.35,24761.55,24766.8,0
2024-08-02 13:20:00+05:30,24766.9,24768.75,24755.4,24761.85,0
2024-08-02 13:25:00+05:30,24762.1,24775.85,24761.55,24775.5,0
2024-08-02 13:30:00+05:30,24775.5,24782.2,24768.75,24770.65,0
2024-08-02 13:35:00+05:30,24770.45,24799.7,24767.6,24797.75,0
2024-08-02 13:40:00+05:30,24796.55,24808.3,24793.2,24793.5,0
2024-08-02 13:45:00+05:30,24793.25,24801.75,24789.35,24795.25,0
2024-08-02 13:50:00+05:30,24794.1,24798.5,24788.35,24791.2,0
2024-08-02 13:55:00+05:30,24791.65,24807.4,24791.25,24801.25,0
2024-08-02 14:00:00+05:30,24801.5,24808.9,24794.95,24803.0,0
2024-08-02 14:05:00+05:30,24802.7,24807.55,24772.85,24774.6,0
2024-08-02 14:10:00+05:30,24774.4,24778.05,24763.95,24770.55,0
2024-08-02 14:15:00+05:30,24771.2,24775.6,24755.5,24774.7,0
2024-08-02 14:20:00+05:30,24774.75,24792.55,24765.9,24765.9,0
2024-08-02 14:25:00+05:30,24765.85,24775.55,24764.0,24767.85,0
2024-08-02 14:30:00+05:30,24767.1,24770.45,24742.9,24749.5,0
2024-08-02 14:35:00+05:30,24748.9,24756.5,24730.7,24736.0,0
2024-08-02 14:40:00+05:30,24735.7,24754.1,24734.65,24735.0,0
2024-08-02 14:45:00+05:30,24734.7,24743.55,24721.2,24729.45,0
2024-08-02 14:50:00+05:30,24729.35,24744.65,24718.95,24736.15,0
2024-08-02 14:55:00+05:30,24734.5,24738.05,24723.1,24731.15,0
2024-08-02 15:00:00+05:30,24730.65,24735.45,24686.85,24716.6,0
2024-08-02 15:05:00+05:30,24718.45,24732.5,24705.65,24722.15,0
2024-08-02 15:10:00+05:30,24723.05,24727.9,24707.55,24727.9,0
2024-08-02 15:15:00+05:30,24728.85,24730.95,24708.5,24723.1,0
2024-08-02 15:20:00+05:30,24724.95,24736.7,24718.95,24732.9,0
2024-08-02 15:25:00+05:30,24733.0,24733.25,24696.1,24699.45,0
2024-08-05 09:15:00+05:30,24302.85,24350.05,24286.8,24301.3,0
2024-08-05 09:20:00+05:30,24301.3,24301.3,24227.05,24229.5,0
2024-08-05 09:25:00+05:30,24229.2,24239.75,24209.6,24216.55,0
2024-08-05 09:30:00+05:30,24215.5,24274.05,24192.5,24258.9,0
2024-08-05 09:35:00+05:30,24255.5,24262.5,24230.15,24230.15,0
2024-08-05 09:40:00+05:30,24230.3,24275.65,24227.7,24271.4,0
2024-08-05 09:45:00+05:30,24272.9,24287.8,24248.6,24271.85,0
2024-08-05 09:50:00+05:30,24271.15,24299.1,24267.7,24296.05,0
2024-08-05 09:55:00+05:30,24296.35,24346.2,24296.2,24332.45,0
2024-08-05 10:00:00+05:30,24333.4,24337.5,24303.65,24305.4,0
2024-08-05 10:05:00+05:30,24304.8,24305.2,24263.65,24279.1,0
2024-08-05 10:10:00+05:30,24278.45,24295.45,24272.15,24292.15,0
2024-08-05 10:15:00+05:30,24290.8,24291.55,24272.65,24283.5,0
2024-08-05 10:20:00+05:30,24283.7,24295.9,24278.9,24280.0,0
2024-08-05 10:25:00+05:30,24279.15,24283.95,24256.4,24273.0,0
2024-08-05 10:30:00+05:30,24273.0,24280.45,24252.65,24257.35,0
2024-08-05 10:35:00+05:30,24255.85,24263.95,24226.75,24230.35,0
2024-08-05 10:40:00+05:30,24230.1,24232.75,24185.9,24205.55,0
2024-08-05 10:45:00+05:30,24206.2,24206.8,24135.25,24145.85,0
2024-08-05 10:50:00+05:30,24145.75,24153.15,24114.4,24114.4,0
2024-08-05 10:55:00+05:30,24115.75,24130.65,24093.15,24096.65,0
2024-08-05 11:00:00+05:30,24095.55,24099.45,24055.1,24073.2,0
2024-08-05 11:05:00+05:30,24072.3,24092.5,24035.9,24056.8,0
2024-08-05 11:10:00+05:30,24054.3,24059.25,24011.45,24020.75,0
2024-08-05 11:15:00+05:30,24020.45,24030.6,23985.85,23994.9,0
2024-08-05 11:20:00+05:30,23993.7,24000.2,23893.7,23914.25,0
2024-08-05 11:25:00+05:30,23916.25,24032.25,23914.7,24006.5,0
2024-08-05 11:30:00+05:30,24005.95,24022.0,23946.35,23948.2,0
2024-08-05 11:35:00+05:30,23946.75,23995.7,23935.35,23995.7,0
2024-08-05 11:40:00+05:30,23995.95,24032.5,23990.6,23999.35,0
2024-08-05 11:45:00+05:30,23999.9,24045.1,23982.4,24045.1,0
2024-08-05 11:50:00+05:30,24042.6,24049.25,23991.95,24001.35,0
2024-08-05 11:55:00+05:30,23999.55,24020.15,23988.9,23990.45,0
2024-08-05 12:00:00+05:30,23990.4,24016.2,23983.55,24005.5,0
2024-08-05 12:05:00+05:30,24005.5,24024.45,23991.05,24023.05,0
2024-08-05 12:10:00+05:30,24023.1,24045.9,24009.75,24038.45,0
2024-08-05 12:15:00+05:30,24039.35,24056.8,24025.1,24049.65,0
2024-08-05 12:20:00+05:30,24048.25,24053.15,24019.75,24022.6,0
2024-08-05 12:25:00+05:30,24021.85,24025.55,24001.85,24013.45,0
2024-08-05 12:30:00+05:30,24012.65,24013.35,23967.1,23978.05,0
2024-08-05 12:35:00+05:30,23977.1,23977.8,23932.5,23942.65,0
2024-08-05 12:40:00+05:30,23942.4,23973.45,23941.0,23946.4,0
2024-08-05 12:45:00+05:30,23947.7,23975.7,23943.45,23967.45,0
2024-08-05 12:50:00+05:30,23966.9,23968.05,23947.5,23959.1,0
2024-08-05 12:55:00+05:30,23958.45,23959.15,23918.1,23925.05,0
2024-08-05 13:00:00+05:30,23925.55,23949.65,23916.7,23943.25,0
2024-08-05 13:05:00+05:30,23943.05,23981.2,23943.05,23972.5,0
2024-08-05 13:10:00+05:30,23972.3,24023.2,23967.8,24021.6,0
2024-08-05 13:15:00+05:30,24021.2,24053.85,24007.7,24009.0,0
2024-08-05 13:20:00+05:30,24008.6,24024.2,23996.1,24014.25,0
2024-08-05 13:25:00+05:30,24013.7,24052.45,24013.25,24048.55,0
2024-08-05 13:30:00+05:30,24048.75,24066.7,24027.1,24066.35,0
2024-08-05 13:35:00+05:30,24066.95,24084.9,24060.1,24077.7,0
2024-08-05 13:40:00+05:30,24077.7,24103.6,24072.15,24074.15,0
2024-08-05 13:45:00+05:30,24073.4,24119.2,24064.9,24119.2,0
2024-08-05 13:50:00+05:30,24118.55,24127.35,24099.55,24105.1,0
2024-08-05 13:55:00+05:30,24104.5,24116.9,24092.95,24102.85,0
2024-08-05 14:00:00+05:30,24103.15,24125.8,24085.7,24100.8,0
2024-08-05 14:05:00+05:30,24100.15,24105.2,24077.6,24083.75,0
2024-08-05 14:10:00+05:30,24084.15,24101.8,24071.2,24085.65,0
2024-08-05 14:15:00+05:30,24085.9,24111.45,24084.85,24087.75,0
2024-08-05 14:20:00+05:30,24087.5,24097.6,24046.9,24047.4,0
2024-08-05 14:25:00+05:30,24047.1,24052.95,24014.6,24028.2,0
2024-08-05 14:30:00+05:30,24027.35,24061.95,24022.3,24041.15,0
2024-08-05 14:35:00+05:30,24041.4,24068.7,24041.4,24046.95,0
2024-08-05 14:40:00+05:30,24046.25,24081.65,24038.75,24078.8,0
2024-08-05 14:45:00+05:30,24078.15,24105.65,24078.15,24098.95,0
2024-08-05 14:50:00+05:30,24097.0,24115.0,24090.65,24097.5,0
2024-08-05 14:55:00+05:30,24097.1,24113.05,24085.55,24110.95,0
2024-08-05 15:00:00+05:30,24107.7,24110.25,24062.4,24064.3,0
2024-08-05 15:05:00+05:30,24064.0,24070.75,24031.4,24047.15,0
2024-08-05 15:10:00+05:30,24047.85,24071.85,24039.5,24048.85,0
2024-08-05 15:15:00+05:30,24049.65,24060.7,24047.7,24047.7,0
2024-08-05 15:20:00+05:30,24047.9,24060.3,24039.55,24055.55,0
2024-08-05 15:25:00+05:30,24056.8,24066.7,24040.55,24051.8,0
2024-08-06 09:15:00+05:30,24189.85,24356.85,24189.5,24339.65,0
2024-08-06 09:20:00+05:30,24337.5,24382.6,24326.4,24338.6,0
2024-08-06 09:25:00+05:30,24336.55,24337.5,24277.0,24318.85,0
2024-08-06 09:30:00+05:30,24318.6,24336.05,24298.9,24306.8,0
2024-08-06 09:35:00+05:30,24304.9,24316.95,24286.6,24308.25,0
2024-08-06 09:40:00+05:30,24307.45,24311.6,24263.6,24264.2,0
2024-08-06 09:45:00+05:30,24267.8,24335.7,24266.5,24329.3,0
2024-08-06 09:50:00+05:30,24330.1,24334.3,24299.3,24328.25,0
2024-08-06 09:55:00+05:30,24327.6,24344.5,24322.2,24339.95,0
2024-08-06 10:00:00+05:30,24339.95,24347.8,24332.45,24334.25,0
2024-08-06 10:05:00+05:30,24334.4,24336.15,24294.95,24297.55,0
2024-08-06 10:10:00+05:30,24299.0,24301.65,24277.85,24282.85,0
2024-08-06 10:15:00+05:30,24284.45,24309.9,24274.05,24275.85,0
2024-08-06 10:20:00+05:30,24275.55,24286.1,24238.3,24238.75,0
2024-08-06 10:25:00+05:30,24238.0,24263.7,24219.75,24230.75,0
2024-08-06 10:30:00+05:30,24231.3,24242.75,24214.35,24214.4,0
2024-08-06 10:35:00+05:30,24214.95,24225.05,24157.25,24176.25,0
2024-08-06 10:40:00+05:30,24176.1,24180.2,24131.0,24155.9,0
2024-08-06 10:45:00+05:30,24155.2,24190.8,24153.2,24180.4,0
2024-08-06 10:50:00+05:30,24179.2,24227.05,24178.45,24207.65,0
2024-08-06 10:55:00+05:30,24208.0,24260.85,24205.5,24258.2,0
2024-08-06 11:00:00+05:30,24257.2,24265.85,24226.5,24234.45,0
2024-08-06 11:05:00+05:30,24234.95,24238.75,24195.15,24216.9,0
2024-08-06 11:10:00+05:30,24216.0,24233.3,24208.9,24225.8,0
2024-08-06 11:15:00+05:30,24226.6,24260.35,24226.4,24238.45,0
2024-08-06 11:20:00+05:30,24237.35,24244.7,24223.45,24233.6,0
2024-08-06 11:25:00+05:30,24234.45,24235.05,24212.6,24228.35,0
2024-08-06 11:30:00+05:30,24228.45,24248.7,24228.25,24229.4,0
2024-08-06 11:35:00+05:30,24231.75,24234.55,24221.1,24228.95,0
2024-08-06 11:40:00+05:30,24230.2,24239.8,24213.65,24238.25,0
2024-08-06 11:45:00+05:30,24238.85,24239.65,24211.4,24219.25,0
2024-08-06 11:50:00+05:30,24219.7,24225.2,24207.7,24223.45,0
2024-08-06 11:55:00+05:30,24223.65,24230.8,24219.2,24230.8,0
2024-08-06 12:00:00+05:30,24231.6,24246.9,24225.7,24246.55,0
2024-08-06 12:05:00+05:30,24247.15,24248.95,24232.2,24233.1,0
2024-08-06 12:10:00+05:30,24233.7,24240.55,24230.7,24235.55,0
2024-08-06 12:15:00+05:30,24235.5,24237.9,24218.45,24223.75,0
2024-08-06 12:20:00+05:30,24224.2,24231.25,24216.35,24216.9,0
2024-08-06 12:25:00+05:30,24217.3,24222.0,24185.05,24193.2,0
2024-08-06 12:30:00+05:30,24193.6,24205.1,24168.1,24185.45,0
2024-08-06 12:35:00+05:30,24185.7,24190.0,24171.45,24188.0,0
2024-08-06 12:40:00+05:30,24188.8,24189.0,24166.1,24177.05,0
2024-08-06 12:45:00+05:30,24176.8,24198.3,24170.25,24172.6,0
2024-08-06 12:50:00+05:30,24173.6,24208.55,24167.9,24206.05,0
2024-08-06 12:55:00+05:30,24206.6,24207.05,24178.7,24187.7,0
2024-08-06 13:00:00+05:30,24187.85,24194.05,24178.75,24182.65,0
2024-08-06 13:05:00+05:30,24182.15,24189.75,24176.7,24180.35,0
2024-08-06 13:10:00+05:30,24180.4,24182.55,24158.3,24163.4,0
2024-08-06 13:15:00+05:30,24163.25,24178.25,24153.2,24166.55,0
2024-08-06 13:20:00+05:30,24166.15,24166.6,24134.2,24141.9,0
2024-08-06 13:25:00+05:30,24141.5,24170.9,24137.85,24169.5,0
2024-08-06 13:30:00+05:30,24169.2,24172.0,24143.75,24144.05,0
2024-08-06 13:35:00+05:30,24143.65,24146.05,24077.65,24083.25,0
2024-08-06 13:40:00+05:30,24083.5,24098.1,24066.25,24079.45,0
2024-08-06 13:45:00+05:30,24079.45,24081.5,24048.3,24063.05,0
2024-08-06 13:50:00+05:30,24064.2,24085.05,24041.5,24071.7,0
2024-08-06 13:55:00+05:30,24070.8,24098.55,24064.1,24094.85,0
2024-08-06 14:00:00+05:30,24093.75,24102.8,24068.3,24071.4,0
2024-08-06 14:05:00+05:30,24070.8,24074.0,24054.15,24058.65,0
2024-08-06 14:10:00+05:30,24058.1,24062.6,24011.8,24022.9,0
2024-08-06 14:15:00+05:30,24023.15,24026.2,23985.35,23990.4,0
2024-08-06 14:20:00+05:30,23990.2,24054.15,23989.9,24035.7,0
2024-08-06 14:25:00+05:30,24035.7,24077.9,24032.75,24036.95,0
2024-08-06 14:30:00+05:30,24036.75,24039.3,24008.35,24015.6,0
2024-08-06 14:35:00+05:30,24014.2,24038.2,24009.25,24022.5,0
2024-08-06 14:40:00+05:30,24022.6,24029.75,23978.55,23979.3,0
2024-08-06 14:45:00+05:30,23979.05,23999.65,23960.4,23985.15,0
