Datetime,Open,High,Low,Close,Volume
2024-09-02 09:15:00+05:30,25333.6,25333.65,25290.45,25312.95,0
2024-09-02 09:20:00+05:30,25312.1,25323.6,25296.8,25320.2,0
2024-09-02 09:25:00+05:30,25317.7,25319.55,25307.9,25308.5,0
2024-09-02 09:30:00+05:30,25305.25,25310.3,25283.2,25285.75,0
2024-09-02 09:35:00+05:30,25287.1,25302.1,25281.75,25301.05,0
2024-09-02 09:40:00+05:30,25302.0,25320.05,25296.65,25310.45,0
2024-09-02 09:45:00+05:30,25308.85,25319.7,25308.05,25318.35,0
2024-09-02 09:50:00+05:30,25317.8,25321.6,25302.45,25303.1,0
2024-09-02 09:55:00+05:30,25304.0,25307.15,25293.1,25297.0,0
2024-09-02 10:00:00+05:30,25297.6,25304.45,25292.85,25293.9,0
2024-09-02 10:05:00+05:30,25294.45,25301.25,25281.65,25299.4,0
2024-09-02 10:10:00+05:30,25298.25,25309.45,25292.25,25305.2,0
2024-09-02 10:15:00+05:30,25303.35,25307.25,25291.35,25293.85,0
2024-09-02 10:20:00+05:30,25294.35,25299.95,25291.85,25296.55,0
2024-09-02 10:25:00+05:30,25296.7,25301.5,25293.25,25294.85,0
2024-09-02 10:30:00+05:30,25295.15,25304.5,25292.35,25302.35,0
2024-09-02 10:35:00+05:30,25302.05,25310.55,25299.9,25309.5,0
2024-09-02 10:40:00+05:30,25308.25,25310.15,25305.15,25306.65,0
2024-09-02 10:45:00+05:30,25307.0,25313.9,25304.35,25311.25,0
2024-09-02 10:50:00+05:30,25312.4,25315.6,25304.3,25312.0,0
2024-09-02 10:55:00+05:30,25311.75,25315.25,25305.4,25314.55,0
2024-09-02 11:00:00+05:30,25314.45,25316.95,25310.25,25312.75,0
2024-09-02 11:05:00+05:30,25312.45,25317.0,25302.6,25316.4,0
2024-09-02 11:10:00+05:30,25317.0,25320.4,25310.8,25315.4,0
2024-09-02 11:15:00+05:30,25315.8,25319.2,25307.25,25313.55,0
2024-09-02 11:20:00+05:30,25313.75,25322.0,25307.15,25320.25,0
2024-09-02 11:25:00+05:30,25320.7,25321.55,25307.95,25310.15,0
2024-09-02 11:30:00+05:30,25310.35,25312.3,25302.1,25306.6,0
2024-09-02 11:35:00+05:30,25307.0,25311.55,25303.15,25304.15,0
2024-09-02 11:40:00+05:30,25304.5,25308.25,25292.85,25298.2,0
2024-09-02 11:45:00+05:30,25298.6,25308.25,25297.0,25307.05,0
2024-09-02 11:50:00+05:30,25307.15,25307.8,25291.05,25293.95,0
2024-09-02 11:55:00+05:30,25294.15,25295.45,25281.8,25287.75,0
2024-09-02 12:00:00+05:30,25289.1,25293.0,25283.6,25292.9,0
2024-09-02 12:05:00+05:30,25295.6,25299.75,25289.95,25295.45,0
2024-09-02 12:10:00+05:30,25295.65,25302.1,25287.05,25300.5,0
2024-09-02 12:15:00+05:30,25301.5,25304.1,25290.3,25293.15,0
2024-09-02 12:20:00+05:30,25293.4,25298.35,25290.5,25293.05,0
2024-09-02 12:25:00+05:30,25293.0,25298.35,25287.1,25290.1,0
2024-09-02 12:30:00+05:30,25290.4,25296.8,25288.4,25293.2,0
2024-09-02 12:35:00+05:30,25292.85,25299.75,25292.7,25294.45,0
2024-09-02 12:40:00+05:30,25294.65,25296.5,25273.55,25276.8,0
2024-09-02 12:45:00+05:30,25276.85,25278.95,25257.55,25259.3,0
2024-09-02 12:50:00+05:30,25259.15,25263.9,25251.6,25259.1,0
2024-09-02 12:55:00+05:30,25258.9,25263.55,25235.5,25246.55,0
2024-09-02 13:00:00+05:30,25246.6,25258.6,25240.95,25256.45,0
2024-09-02 13:05:00+05:30,25256.3,25266.85,25254.85,25262.05,0
2024-09-02 13:10:00+05:30,25261.45,25269.95,25254.55,25255.7,0
2024-09-02 13:15:00+05:30,25255.8,25265.0,25254.95,25260.0,0
2024-09-02 13:20:00+05:30,25259.55,25262.95,25250.15,25256.2,0
2024-09-02 13:25:00+05:30,25255.65,25262.0,25248.65,25257.15,0
2024-09-02 13:30:00+05:30,25255.9,25262.75,25253.1,25254.6,0
2024-09-02 13:35:00+05:30,25254.8,25257.35,25248.35,25249.05,0
2024-09-02 13:40:00+05:30,25250.2,25255.55,25244.95,25253.5,0
2024-09-02 13:45:00+05:30,25253.1,25259.05,25250.85,25258.4,0
2024-09-02 13:50:00+05:30,25258.6,25264.85,25256.95,25258.55,0
2024-09-02 13:55:00+05:30,25259.1,25260.2,25250.55,25252.3,0
2024-09-02 14:00:00+05:30,25253.0,25280.75,25251.15,25277.7,0
2024-09-02 14:05:00+05:30,25277.3,25283.65,25270.65,25283.15,0
2024-09-02 14:10:00+05:30,25282.75,25283.1,25272.6,25275.75,0
2024-09-02 14:15:00+05:30,25275.4,25289.2,25274.7,25289.15,0
2024-09-02 14:20:00+05:30,25289.3,25290.35,25264.2,25272.55,0
