Datetime,Open,High,Low,Close,Volume
2024-01-01 09:15:00+05:30,21727.75,21737.35,21693.55,21693.75,0
2024-01-01 09:20:00+05:30,21693.9,21701.05,21684.75,21696.55,0
2024-01-01 09:25:00+05:30,21697.3,21704.1,21693.2,21700.8,0
2024-01-01 09:30:00+05:30,21700.15,21705.8,21684.05,21703.05,0
2024-01-01 09:35:00+05:30,21703.05,21711.9,21689.7,21689.7,0
2024-01-01 09:40:00+05:30,21688.0,21708.45,21685.75,21706.05,0
2024-01-01 09:45:00+05:30,21705.4,21720.7,21703.3,21720.45,0
2024-01-01 09:50:00+05:30,21719.35,21737.65,21717.65,21731.45,0
2024-01-01 09:55:00+05:30,21731.95,21732.85,21720.1,21726.3,0
2024-01-01 10:00:00+05:30,21726.6,21732.25,21721.5,21723.0,0
2024-01-01 10:05:00+05:30,21723.5,21727.1,21709.25,21714.55,0
2024-01-01 10:10:00+05:30,21714.65,21714.65,21703.2,21709.65,0
2024-01-01 10:15:00+05:30,21709.6,21719.6,21704.9,21712.25,0
2024-01-01 10:20:00+05:30,21713.1,21716.65,21695.3,21697.65,0
2024-01-01 10:25:00+05:30,21697.15,21713.9,21697.15,21712.5,0
2024-01-01 10:30:00+05:30,21711.4,21718.5,21708.35,21718.5,0
2024-01-01 10:35:00+05:30,21718.75,21723.8,21712.85,21723.75,0
2024-01-01 10:40:00+05:30,21724.15,21730.95,21721.2,21726.75,0
2024-01-01 10:45:00+05:30,21728.45,21739.0,21723.5,21737.8,0
2024-01-01 10:50:00+05:30,21737.65,21741.95,21732.2,21736.95,0
2024-01-01 10:55:00+05:30,21737.2,21739.75,21733.15,21736.15,0
2024-01-01 11:00:00+05:30,21736.75,21742.65,21726.45,21729.55,0
2024-01-01 11:05:00+05:30,21729.4,21739.65,21727.85,21737.3,0
2024-01-01 11:10:00+05:30,21737.15,21741.95,21732.25,21741.25,0
2024-01-01 11:15:00+05:30,21740.95,21747.15,21731.6,21742.1,0
2024-01-01 11:20:00+05:30,21742.05,21745.05,21734.45,21737.55,0
2024-01-01 11:25:00+05:30,21737.5,21746.7,21736.85,21745.85,0
2024-01-01 11:30:00+05:30,21747.05,21748.8,21735.0,21735.55,0
2024-01-01 11:35:00+05:30,21735.3,21737.75,21728.8,21734.15,0
2024-01-01 11:40:00+05:30,21732.45,21740.8,21729.5,21730.25,0
2024-01-01 11:45:00+05:30,21731.1,21732.85,21727.3,21729.8,0
2024-01-01 11:50:00+05:30,21729.75,21740.8,21728.3,21736.55,0
2024-01-01 11:55:00+05:30,21737.45,21737.9,21730.3,21732.7,0
2024-01-01 12:00:00+05:30,21733.05,21734.45,21720.85,21723.95,0
2024-01-01 12:05:00+05:30,21723.15,21730.05,21719.5,21728.8,0
2024-01-01 12:10:00+05:30,21729.0,21743.85,21728.35,21742.5,0
2024-01-01 12:15:00+05:30,21741.15,21746.0,21726.9,21727.15,0
2024-01-01 12:20:00+05:30,21727.95,21728.5,21719.05,21720.6,0
2024-01-01 12:25:00+05:30,21720.35,21723.05,21716.1,21717.15,0
2024-01-01 12:30:00+05:30,21718.8,21726.85,21711.3,21725.95,0
2024-01-01 12:35:00+05:30,21726.6,21732.7,21723.75,21730.4,0
2024-01-01 12:40:00+05:30,21730.45,21735.65,21729.1,21735.2,0
2024-01-01 12:45:00+05:30,21735.55,21748.95,21732.55,21746.7,0
2024-01-01 12:50:00+05:30,21746.55,21751.3,21739.65,21746.8,0
2024-01-01 12:55:00+05:30,21746.85,21747.4,21737.5,21741.35,0
2024-01-01 13:00:00+05:30,21741.75,21745.95,21737.1,21741.7,0
2024-01-01 13:05:00+05:30,21742.05,21745.5,21736.9,21738.9,0
2024-01-01 13:10:00+05:30,21739.45,21741.1,21733.3,21737.95,0
2024-01-01 13:15:00+05:30,21737.75,21745.4,21736.75,21740.0,0
2024-01-01 13:20:00+05:30,21739.45,21743.95,21737.75,21739.2,0
2024-01-01 13:25:00+05:30,21739.15,21753.6,21738.65,21753.6,0
2024-01-01 13:30:00+05:30,21753.75,21756.4,21744.5,21747.85,0
2024-01-01 13:35:00+05:30,21746.7,21750.85,21744.35,21746.85,0
2024-01-01 13:40:00+05:30,21746.45,21750.55,21741.2,21742.7,0
2024-01-01 13:45:00+05:30,21744.15,21755.7,21742.55,21754.8,0
2024-01-01 13:50:00+05:30,21757.85,21763.85,21749.8,21755.15,0
2024-01-01 13:55:00+05:30,21754.4,21770.3,21750.75,21764.85,0
2024-01-01 14:00:00+05:30,21763.9,21784.25,21763.9,21779.45,0
2024-01-01 14:05:00+05:30,21778.9,21788.85,21775.45,21779.7,0
2024-01-01 14:10:00+05:30,21780.15,21793.9,21775.4,21792.65,0
2024-01-01 14:15:00+05:30,21792.2,21801.2,21788.75,21794.45,0
2024-01-01 14:20:00+05:30,21794.0,21798.55,21786.0,21792.2,0
2024-01-01 14:25:00+05:30,21791.75,21796.7,21785.75,21794.25,0
2024-01-01 14:30:00+05:30,21794.0,21800.1,21789.9,21795.2,0
2024-01-01 14:35:00+05:30,21794.8,21800.3,21787.5,21788.85,0
2024-01-01 14:40:00+05:30,21788.2,21818.95,21788.15,21817.3,0
2024-01-01 14:45:00+05:30,21816.3,21827.4,21811.0,21826.5,0
2024-01-01 14:50:00+05:30,21827.05,21834.35,21819.9,21819.9,0
2024-01-01 14:55:00+05:30,21820.0,21824.1,21817.2,21822.85,0
2024-01-01 15:00:00+05:30,21823.05,21831.35,21797.75,21801.75,0
2024-01-01 15:05:00+05:30,21803.0,21803.8,21754.15,21755.55,0
2024-01-01 15:10:00+05:30,21754.4,21757.45,21719.9,21726.35,0
2024-01-01 15:15:00+05:30,21725.95,21736.25,21720.55,21724.85,0
2024-01-01 15:20:00+05:30,21725.3,21726.5,21680.85,21684.9,0
2024-01-01 15:25:00+05:30,21684.05,21692.0,21682.8,21689.45,0
2024-01-02 09:15:00+05:30,21751.35,21755.6,21699.15,21722.95,0
2024-01-02 09:20:00+05:30,21722.45,21726.6,21705.4,21705.4,0
2024-01-02 09:25:00+05:30,21705.9,21733.2,21699.0,21731.9,0
2024-01-02 09:30:00+05:30,21730.7,21733.25,21713.2,21721.4,0
2024-01-02 09:35:00+05:30,21721.3,21735.0,21712.25,21735.0,0
