Datetime,Open,High,Low,Close,Volume
2025-08-01 09:15:00+05:30,81074.41,81119.21,80968.99,81032.47,0
2025-08-01 09:20:00+05:30,81029.74,81063.56,80993.05,81003.34,0
2025-08-01 09:25:00+05:30,81005.02,81007.01,80897.29,80918.33,0
2025-08-01 09:30:00+05:30,80915.46,81075.3,80892.69,81019.78,0
2025-08-01 09:35:00+05:30,81016.66,81046.68,80974.47,80981.07,0
2025-08-01 09:40:00+05:30,80979.87,81069.8,80970.34,81027.03,0
2025-08-01 09:45:00+05:30,81020.93,81073.44,80988.32,81037.69,0
2025-08-01 09:50:00+05:30,81040.88,81061.26,80982.46,80991.28,0
2025-08-01 09:55:00+05:30,80992.74,80998.51,80956.47,80997.02,0
2025-08-01 10:00:00+05:30,81000.48,81107.54,80968.25,81098.03,0
2025-08-01 10:05:00+05:30,81099.24,81108.53,81060.65,81108.4,0
2025-08-01 10:10:00+05:30,81109.88,81183.52,81093.88,81174.37,0
2025-08-01 10:15:00+05:30,81174.25,81202.33,81152.19,81196.67,0
2025-08-01 10:20:00+05:30,81197.07,81282.5,81190.63,81226.22,0
2025-08-01 10:25:00+05:30,81226.13,81254.37,81218.62,81246.2,0
2025-08-01 10:30:00+05:30,81245.33,81305.45,81230.32,81295.52,0
2025-08-01 10:35:00+05:30,81293.1,81317.51,81262.83,81272.13,0
2025-08-01 10:40:00+05:30,81274.56,81292.85,81236.0,81270.66,0
2025-08-01 10:45:00+05:30,81270.46,81281.48,81222.0,81225.95,0
2025-08-01 10:50:00+05:30,81225.15,81237.78,81169.59,81169.59,0
2025-08-01 10:55:00+05:30,81170.03,81186.76,81154.33,81155.89,0
2025-08-01 11:00:00+05:30,81155.68,81257.24,81155.68,81246.0,0
2025-08-01 11:05:00+05:30,81241.75,81251.85,81081.2,81087.69,0
2025-08-01 11:10:00+05:30,81093.02,81101.89,81037.24,81051.76,0
2025-08-01 11:15:00+05:30,81052.16,81076.82,80936.0,80984.22,0
2025-08-01 11:20:00+05:30,80983.95,81031.59,80971.88,81017.88,0
2025-08-01 11:25:00+05:30,81016.4,81036.47,80971.4,80972.76,0
2025-08-01 11:30:00+05:30,80974.07,80991.97,80948.05,80955.44,0
2025-08-01 11:35:00+05:30,80958.74,80960.43,80924.73,80924.73,0
2025-08-01 11:40:00+05:30,80926.49,80948.28,80843.65,80846.8,0
2025-08-01 11:45:00+05:30,80845.63,80928.35,80841.28,80925.04,0
2025-08-01 11:50:00+05:30,80924.55,80949.37,80901.23,80925.02,0
2025-08-01 11:55:00+05:30,80925.17,80926.46,80879.72,80899.26,0
2025-08-01 12:00:00+05:30,80898.56,80908.72,80849.87,80865.02,0
2025-08-01 12:05:00+05:30,80865.15,80939.69,80865.15,80939.69,0
2025-08-01 12:10:00+05:30,80945.54,80948.18,80897.71,80897.71,0
2025-08-01 12:15:00+05:30,80895.5,80906.48,80860.05,80875.99,0
2025-08-01 12:20:00+05:30,80876.19,80946.92,80876.19,80935.35,0
2025-08-01 12:25:00+05:30,80936.13,80952.27,80911.73,80924.3,0
2025-08-01 12:30:00+05:30,80924.35,81018.97,80905.16,80905.16,0
2025-08-01 12:35:00+05:30,80904.37,80904.37,80849.88,80873.04,0
2025-08-01 12:40:00+05:30,80872.14,80872.14,80774.54,80826.55,0
2025-08-01 12:45:00+05:30,80826.64,80874.34,80816.36,80862.34,0
2025-08-01 12:50:00+05:30,80865.22,80876.86,80841.97,80875.19,0
2025-08-01 12:55:00+05:30,80873.96,80892.07,80859.98,80868.98,0
2025-08-01 13:00:00+05:30,80865.93,80872.51,80824.7,80844.79,0
2025-08-01 13:05:00+05:30,80844.66,80926.3,80839.57,80887.37,0
2025-08-01 13:10:00+05:30,80887.37,80912.78,80853.91,80889.16,0
2025-08-01 13:15:00+05:30,80890.64,80909.11,80874.42,80876.63,0
2025-08-01 13:20:00+05:30,80875.45,80917.78,80867.37,80915.0,0
2025-08-01 13:25:00+05:30,80915.31,80986.27,80904.23,80977.43,0
2025-08-01 13:30:00+05:30,80975.86,81007.97,80940.54,80946.6,0
2025-08-01 13:35:00+05:30,80946.13,80951.89,80767.67,80819.91,0
2025-08-01 13:40:00+05:30,80822.08,80924.58,80822.08,80924.58,0
2025-08-01 13:45:00+05:30,80923.6,80927.92,80897.0,80906.39,0
2025-08-01 13:50:00+05:30,80906.56,80906.78,80882.97,80892.87,0
2025-08-01 13:55:00+05:30,80892.86,80911.38,80820.94,80842.02,0
2025-08-01 14:00:00+05:30,80841.87,80865.13,80823.08,80836.16,0
2025-08-01 14:05:00+05:30,80841.0,80855.39,80827.84,80846.14,0
2025-08-01 14:10:00+05:30,80841.89,80903.68,80829.12,80858.58,0
2025-08-01 14:15:00+05:30,80857.78,80884.35,80831.05,80834.19,0
2025-08-01 14:20:00+05:30,80832.51,80850.06,80799.66,80800.47,0
2025-08-01 14:25:00+05:30,80800.74,80821.61,80764.79,80796.35,0
2025-08-01 14:30:00+05:30,80796.35,80864.08,80790.3,80831.84,0
2025-08-01 14:35:00+05:30,80843.9,80872.22,80740.28,80807.87,0
2025-08-01 14:40:00+05:30,80803.23,80809.75,80759.17,80778.15,0
