Datetime,Open,High,Low,Close,Volume
2025-01-01 09:15:00+05:30,78265.07,78272.98,78053.39,78260.12,0
2025-01-01 09:20:00+05:30,78254.33,78264.3,78119.22,78126.11,0
2025-01-01 09:25:00+05:30,78122.46,78152.13,78093.03,78148.22,0
2025-01-01 09:30:00+05:30,78146.68,78178.23,78048.34,78061.05,0
2025-01-01 09:35:00+05:30,78061.5,78098.73,78036.77,78096.79,0
2025-01-01 09:40:00+05:30,78099.35,78100.27,77989.08,78017.7,0
2025-01-01 09:45:00+05:30,78017.48,78021.87,77902.05,77917.8,0
2025-01-01 09:50:00+05:30,77917.04,77946.64,77901.02,77916.91,0
2025-01-01 09:55:00+05:30,77914.8,78008.7,77898.3,77990.43,0
2025-01-01 10:00:00+05:30,77988.43,78028.91,77959.89,77966.43,0
2025-01-01 10:05:00+05:30,77966.05,78035.38,77952.63,78023.77,0
2025-01-01 10:10:00+05:30,78024.29,78181.6,78020.36,78128.71,0
2025-01-01 10:15:00+05:30,78125.59,78139.45,78094.52,78120.49,0
2025-01-01 10:20:00+05:30,78132.67,78169.71,78109.94,78142.74,0
2025-01-01 10:25:00+05:30,78142.74,78215.91,78142.74,78215.91,0
2025-01-01 10:30:00+05:30,78215.3,78238.14,78192.24,78195.36,0
2025-01-01 10:35:00+05:30,78195.66,78253.69,78160.78,78240.41,0
2025-01-01 10:40:00+05:30,78241.96,78255.39,78208.24,78214.84,0
2025-01-01 10:45:00+05:30,78215.87,78386.52,78212.64,78384.18,0
2025-01-01 10:50:00+05:30,78382.13,78525.58,78382.13,78501.18,0
2025-01-01 10:55:00+05:30,78501.51,78538.72,78477.12,78508.21,0
2025-01-01 11:00:00+05:30,78507.12,78539.47,78495.29,78497.23,0
2025-01-01 11:05:00+05:30,78498.51,78565.08,78476.39,78547.91,0
2025-01-01 11:10:00+05:30,78547.37,78564.35,78499.96,78542.75,0
2025-01-01 11:15:00+05:30,78541.28,78637.71,78531.73,78619.11,0
2025-01-01 11:20:00+05:30,78619.29,78619.29,78560.83,78563.95,0
2025-01-01 11:25:00+05:30,78560.06,78605.82,78459.87,78510.03,0
2025-01-01 11:30:00+05:30,78510.63,78535.46,78440.12,78440.12,0
2025-01-01 11:35:00+05:30,78440.12,78440.88,78357.49,78365.65,0
2025-01-01 11:40:00+05:30,78366.04,78453.07,78363.71,78440.37,0
2025-01-01 11:45:00+05:30,78440.28,78482.55,78419.75,78419.75,0
2025-01-01 11:50:00+05:30,78415.98,78418.91,78352.19,78352.19,0
2025-01-01 11:55:00+05:30,78337.93,78364.67,78312.78,78321.29,0
2025-01-01 12:00:00+05:30,78321.29,78393.01,78321.29,78392.37,0
2025-01-01 12:05:00+05:30,78392.37,78429.54,78376.59,78421.96,0
2025-01-01 12:10:00+05:30,78421.96,78432.7,78398.71,78426.72,0
2025-01-01 12:15:00+05:30,78426.91,78474.13,78416.99,78474.13,0
2025-01-01 12:20:00+05:30,78474.16,78590.81,78474.16,78558.91,0
2025-01-01 12:25:00+05:30,78558.43,78578.89,78518.66,78528.9,0
2025-01-01 12:30:00+05:30,78529.71,78609.0,78525.49,78575.7,0
2025-01-01 12:35:00+05:30,78574.63,78589.56,78552.05,78587.56,0
2025-01-01 12:40:00+05:30,78586.42,78602.64,78549.22,78566.52,0
2025-01-01 12:45:00+05:30,78570.6,78592.35,78557.81,78575.47,0
