Datetime,Open,High,Low,Close,Volume
2021-05-03 09:15:00+05:30,32368.55,32368.55,32022.9,32235.15,0
2021-05-03 09:20:00+05:30,32237.3,32364.7,32125.6,32350.45,0
2021-05-03 09:25:00+05:30,32355.9,32401.4,32280.8,32375.2,0
2021-05-03 09:30:00+05:30,32371.95,32381.7,32227.35,32241.0,0
2021-05-03 09:35:00+05:30,32237.3,32328.65,32184.4,32328.65,0
2021-05-03 09:40:00+05:30,32319.5,32372.85,32273.45,32342.05,0
2021-05-03 09:45:00+05:30,32344.9,32372.15,32298.3,32359.05,0
2021-05-03 09:50:00+05:30,32362.6,32394.5,32314.55,32368.0,0
2021-05-03 09:55:00+05:30,32367.25,32378.6,32275.75,32307.35,0
2021-05-03 10:00:00+05:30,32310.35,32342.3,32264.25,32269.4,0
2021-05-03 10:05:00+05:30,32268.9,32312.5,32218.1,32238.7,0
2021-05-03 10:10:00+05:30,32239.1,32282.85,32217.15,32257.25,0
2021-05-03 10:15:00+05:30,32256.0,32305.45,32244.9,32245.9,0
2021-05-03 10:20:00+05:30,32245.9,32245.9,32178.9,32211.1,0
2021-05-03 10:25:00+05:30,32211.5,32264.0,32196.1,32256.15,0
2021-05-03 10:30:00+05:30,32254.6,32281.35,32217.75,32265.5,0
2021-05-03 10:35:00+05:30,32266.5,32410.8,32254.4,32396.8,0
2021-05-03 10:40:00+05:30,32404.55,32433.9,32387.8,32428.55,0
2021-05-03 10:45:00+05:30,32428.45,32534.6,32426.65,32465.8,0
2021-05-03 10:50:00+05:30,32467.4,32490.95,32406.6,32429.45,0
2021-05-03 10:55:00+05:30,32422.0,32423.9,32362.45,32412.8,0
2021-05-03 11:00:00+05:30,32414.4,32417.65,32342.95,32365.8,0
2021-05-03 11:05:00+05:30,32366.2,32433.5,32354.95,32409.9,0
2021-05-03 11:10:00+05:30,32410.15,32426.55,32366.75,32416.25,0
2021-05-03 11:15:00+05:30,32416.05,32456.6,32379.15,32430.3,0
2021-05-03 11:20:00+05:30,32430.8,32459.3,32388.5,32416.3,0
2021-05-03 11:25:00+05:30,32415.65,32474.1,32376.2,32389.2,0
2021-05-03 11:30:00+05:30,32388.75,32388.75,32299.05,32325.7,0
2021-05-03 11:35:00+05:30,32323.5,32326.8,32280.15,32314.65,0
2021-05-03 11:40:00+05:30,32315.0,32339.55,32256.55,32266.6,0
2021-05-03 11:45:00+05:30,32269.15,32271.95,32216.9,32241.55,0
2021-05-03 11:50:00+05:30,32239.2,32270.8,32229.55,32241.5,0
2021-05-03 11:55:00+05:30,32244.95,32309.25,32217.1,32289.25,0
2021-05-03 12:00:00+05:30,32290.4,32315.0,32265.9,32275.85,0
2021-05-03 12:05:00+05:30,32276.7,32300.6,32245.7,32275.7,0
2021-05-03 12:10:00+05:30,32274.55,32307.55,32273.1,32291.45,0
2021-05-03 12:15:00+05:30,32292.0,32294.6,32235.0,32242.5,0
2021-05-03 12:20:00+05:30,32245.3,32262.0,32189.05,32189.4,0
2021-05-03 12:25:00+05:30,32189.4,32211.55,32143.45,32180.6,0
2021-05-03 12:30:00+05:30,32181.15,32226.15,32180.75,32213.8,0
2021-05-03 12:35:00+05:30,32216.15,32218.0,32142.5,32167.15,0
2021-05-03 12:40:00+05:30,32169.15,32178.2,32127.45,32157.9,0
2021-05-03 12:45:00+05:30,32152.95,32195.95,32141.35,32163.65,0
2021-05-03 12:50:00+05:30,32163.75,32240.5,32159.7,32217.85,0
2021-05-03 12:55:00+05:30,32213.7,32284.65,32213.7,32263.05,0
2021-05-03 13:00:00+05:30,32261.2,32311.3,32236.45,32242.0,0
2021-05-03 13:05:00+05:30,32239.9,32242.4,32206.45,32228.0,0
2021-05-03 13:10:00+05:30,32225.7,32307.65,32215.75,32300.4,0
2021-05-03 13:15:00+05:30,32297.65,32341.8,32110.0,32110.0,0
2021-05-03 13:20:00+05:30,32108.25,32109.65,31921.65,32063.1,0
2021-05-03 13:25:00+05:30,32058.9,32105.95,32032.15,32045.6,0
2021-05-03 13:30:00+05:30,32049.1,32087.75,31987.45,32069.8,0
2021-05-03 13:35:00+05:30,32072.25,32082.45,32027.4,32034.65,0
2021-05-03 13:40:00+05:30,32035.3,32074.65,32004.3,32035.65,0
2021-05-03 13:45:00+05:30,32034.65,32041.7,31985.7,31998.35,0
2021-05-03 13:50:00+05:30,31998.2,32112.1,31997.6,32074.65,0
2021-05-03 13:55:00+05:30,32081.6,32149.75,32078.8,32121.35,0
2021-05-03 14:00:00+05:30,32120.6,32131.1,32079.4,32102.4,0
2021-05-03 14:05:00+05:30,32101.7,32110.5,32073.8,32088.2,0
2021-05-03 14:10:00+05:30,32086.3,32088.9,32046.15,32067.8,0
2021-05-03 14:15:00+05:30,32065.4,32193.6,32054.55,32176.0,0
2021-05-03 14:20:00+05:30,32174.45,32223.8,32152.4,32209.1,0
2021-05-03 14:25:00+05:30,32206.8,32341.05,32205.35,32300.3,0
2021-05-03 14:30:00+05:30,32306.2,32481.0,32306.2,32455.2,0
2021-05-03 14:35:00+05:30,32451.65,32521.3,32401.65,32424.15,0
2021-05-03 14:40:00+05:30,32424.9,32515.1,32422.35,32492.25,0
2021-05-03 14:45:00+05:30,32491.05,32530.6,32460.8,32463.6,0
2021-05-03 14:50:00+05:30,32463.25,32526.25,32387.65,32431.2,0
2021-05-03 14:55:00+05:30,32427.85,32462.85,32414.75,32422.75,0
2021-05-03 15:00:00+05:30,32421.8,32470.75,32358.75,32468.55,0
2021-05-03 15:05:00+05:30,32471.75,32521.4,32427.65,32459.15,0
2021-05-03 15:10:00+05:30,32454.3,32500.1,32424.8,32442.8,0
2021-05-03 15:15:00+05:30,32439.85,32441.65,32405.55,32417.95,0
2021-05-03 15:20:00+05:30,32424.1,32507.95,32416.8,32471.2,0
2021-05-03 15:25:00+05:30,32470.8,32560.2,32470.8,32535.55,0
2021-05-04 09:15:00+05:30,32610.4,32810.75,32610.4,32753.95,0
2021-05-04 09:20:00+05:30,32760.2,32828.7,32729.4,32768.4,0
2021-05-04 09:25:00+05:30,32767.35,32767.35,32672.45,32744.1,0
2021-05-04 09:30:00+05:30,32739.2,32813.95,32715.3,32808.95,0
2021-05-04 09:35:00+05:30,32806.85,32838.15,32773.2,32783.15,0
2021-05-04 09:40:00+05:30,32782.75,32796.2,32658.1,32668.15,0
2021-05-04 09:45:00+05:30,32666.75,32668.75,32509.0,32650.65,0
2021-05-04 09:50:00+05:30,32650.65,32704.2,32633.0,32672.65,0
2021-05-04 09:55:00+05:30,32676.8,32806.6,32670.4,32800.8,0
2021-05-04 10:00:00+05:30,32798.35,32877.2,32781.75,32863.85,0
