Datetime,Open,High,Low,Close,Volume
2024-07-01 09:15:00+05:30,52351.15,52417.55,52245.25,52290.7,0
2024-07-01 09:20:00+05:30,52288.6,52300.5,52166.4,52204.35,0
2024-07-01 09:25:00+05:30,52204.55,52285.85,52166.05,52281.6,0
2024-07-01 09:30:00+05:30,52279.7,52409.9,52276.0,52328.35,0
2024-07-01 09:35:00+05:30,52329.3,52470.75,52313.0,52442.5,0
2024-07-01 09:40:00+05:30,52443.0,52515.75,52436.35,52507.65,0
2024-07-01 09:45:00+05:30,52511.25,52511.25,52441.3,52451.65,0
2024-07-01 09:50:00+05:30,52450.7,52522.25,52444.05,52499.3,0
2024-07-01 09:55:00+05:30,52496.35,52545.2,52465.2,52484.35,0
2024-07-01 10:00:00+05:30,52481.55,52512.35,52452.85,52491.85,0
2024-07-01 10:05:00+05:30,52485.35,52516.3,52451.15,52516.3,0
2024-07-01 10:10:00+05:30,52515.25,52515.25,52373.35,52396.1,0
2024-07-01 10:15:00+05:30,52396.05,52453.05,52393.6,52419.1,0
2024-07-01 10:20:00+05:30,52422.15,52483.1,52417.0,52476.7,0
2024-07-01 10:25:00+05:30,52473.95,52476.35,52437.75,52439.15,0
2024-07-01 10:30:00+05:30,52435.9,52457.25,52412.1,52442.05,0
2024-07-01 10:35:00+05:30,52436.3,52459.0,52422.7,52448.25,0
2024-07-01 10:40:00+05:30,52444.2,52446.35,52411.75,52416.95,0
2024-07-01 10:45:00+05:30,52415.7,52424.95,52338.8,52377.3,0
2024-07-01 10:50:00+05:30,52380.4,52429.2,52363.4,52418.75,0
2024-07-01 10:55:00+05:30,52418.95,52418.95,52382.8,52386.75,0
2024-07-01 11:00:00+05:30,52387.05,52404.95,52381.7,52397.8,0
2024-07-01 11:05:00+05:30,52398.4,52437.95,52384.65,52419.85,0
2024-07-01 11:10:00+05:30,52418.05,52423.45,52397.6,52413.5,0
2024-07-01 11:15:00+05:30,52410.85,52501.45,52395.45,52489.1,0
2024-07-01 11:20:00+05:30,52487.95,52570.65,52483.25,52566.2,0
2024-07-01 11:25:00+05:30,52565.65,52599.85,52547.45,52578.85,0
2024-07-01 11:30:00+05:30,52573.9,52581.85,52517.0,52534.05,0
2024-07-01 11:35:00+05:30,52532.6,52555.3,52511.55,52550.55,0
2024-07-01 11:40:00+05:30,52548.55,52570.85,52540.3,52566.55,0
2024-07-01 11:45:00+05:30,52567.2,52607.55,52559.0,52580.0,0
2024-07-01 11:50:00+05:30,52571.25,52581.4,52523.55,52527.1,0
2024-07-01 11:55:00+05:30,52527.5,52562.25,52524.75,52545.1,0
2024-07-01 12:00:00+05:30,52545.7,52561.9,52543.3,52557.95,0
2024-07-01 12:05:00+05:30,52558.75,52572.45,52539.05,52546.6,0
2024-07-01 12:10:00+05:30,52545.85,52563.9,52534.45,52549.55,0
2024-07-01 12:15:00+05:30,52549.3,52572.8,52527.35,52564.45,0
2024-07-01 12:20:00+05:30,52563.05,52589.65,52555.2,52589.5,0
2024-07-01 12:25:00+05:30,52588.45,52616.9,52562.95,52565.95,0
